"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"Test mode","","","TEMP_COLD_DEG","TEMP_ROOM_DEG","TEMP_HOT_DEG","","","TEMP_COLD_DEG","TEMP_ROOM_DEG","TEMP_HOT_DEG","","","","","","","","",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X000","8020000","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X000","8020001","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X001","8020002","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X001","8020003","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X002","8020004","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X002","8020005","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X003","8020006","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X003","8020007","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X004","8020008","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X004","8020009","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X005","8020010","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X005","8020011","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X006","8020012","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X006","8020013","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X007","8020014","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X007","8020015","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X008","8020016","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X008","8020017","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X009","8020018","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X009","8020019","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X010","8020020","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X010","8020021","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X011","8020022","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X011","8020023","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X012","8020024","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X012","8020025","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X013","8020026","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X013","8020027","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X014","8020028","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X014","8020029","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X015","8020030","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X015","8020031","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X016","8020032","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X016","8020033","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X017","8020034","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X017","8020035","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X018","8020036","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X018","8020037","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTL_8XHNMOS_X019","8020038","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
"ODP_XtrVtTest","O_VTS_8XHNMOS_X019","8020039","-1.8","-1.8","-1.8","GE","LE","1.8","1.8","1.8","V","408","ODP_XtrVt_F","8","F_OS","bad","no","yes",""
