Suite name,Test name,Test number,Lsl,Lsl,Lsl,Lsl_typ,Usl_typ,Usl,Usl,Usl,Units,Bin_s_num,Bin_s_name,Bin_h_num,Bin_h_name,Bin_type,Bin_reprobe,Bin_overon,Test_remarks
Test mode,,,TEMP_COLD_DEG,TEMP_ROOM_DEG,TEMP_HOT_DEG,,,TEMP_COLD_DEG,TEMP_ROOM_DEG,TEMP_HOT_DEG,,,,,,,,,
ODP_RingOscTest,O_GRO_8XS_INVF1,88000,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_INVX,88001,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_INVF1FO3,88002,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_INVF1FO5,88003,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_INVF10,88004,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_ND2F0P5,88005,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_ND2F2P5,88006,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_ND2F2P5FO5,88007,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_NR2F0P5,88008,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_NR2F2P5,88009,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_NR2F2P5FO5,88010,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_AOI22F0P5,88011,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_MUX2F12SR,88012,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_INVF1,88013,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_INVX,88014,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_INVF1FO3,88015,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_INVF1FO5,88016,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_INVF10,88017,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_ND2F0P5,88018,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_ND2F2P5,88019,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_ND2F2P5FO5,88020,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_NR2F0P5,88021,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_NR2F2P5,88022,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_NR2F2P5FO5,88023,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_AOI22F0P5,88024,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XH_MUX2F12SR,88025,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_INVF1,88026,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_INVF1FO3,88027,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_INVF1FO5,88028,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_INVF10,88029,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_INVX,88030,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_ND2F0P5,88031,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_ND2F2P5,88032,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_ND2F2P5FO5,88033,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_NR2F0P5,88034,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_NR2F2P5,88035,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_NR2F2P5FO5,88036,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_AOI22F0P5,88037,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XL_MUX2F12SR,88038,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_PBTIND3F0P5,88039,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_NBTINR3F0P5,88040,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
ODP_RingOscTest,O_GRO_8XS_RELLRGINVF1,88041,-999999,-999999,-999999,GE,LE,999999,999999,999999,,111,ODP_RingOsc_F,8,F_OS,bad,no,,
