"Suite name","Test name","Test number","Lsl","Lsl","Lsl","Lsl","Lsl","Lsl_typ","Usl_typ","Usl","Usl","Usl","Usl","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"Test mode",,,"TEMP_105_DEG","TEMP_100_DEG","TEMP_25_DEG","TEMP_0_DEG","TEMP_N40_DEG",,,"TEMP_105_DEG","TEMP_100_DEG","TEMP_25_DEG","TEMP_0_DEG","TEMP_N40_DEG",,,,,,,,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_FUNC","X_JA_P1_S1",4223,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_end_FUNC","X_JA_P1_end",4224,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDCORE_P1_S1",4225,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDDDR_P1_S1",4226,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDDPLL_P1_S1",4227,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDIO_P1_S1",4228,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDNWA_P1_S1",4229,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDPLL_P1_S1",4230,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDRAM_P1_S1",4231,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDSHI_P1_S1",4232,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDSLO_P1_S1",4233,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDUHI_P1_S1",4234,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VDDULO_P1_S1",4235,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_VPP_P1_S1",4236,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_vrefsstl0_P1_S1",4237,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_000_st_PM1_MEAS","IQS_JA_vrefsstl1_P1_S1",4238,0,0,0,0,0,"GE","LE",0,0,0,0,0,"mA",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
"IddqVmin2_IqC08Ful_______KP20_001_st_PM1_FUNC","X_JA_P2_S1",4239,1,1,1,1,1,"GE","LE",1,1,1,1,1,"Bool",13,"F_LEAK_IDDQ",12,"F_LEAK","bad",,,
