"Suite name","Test name","Test number","Lsl","Lsl_typ","Usl_typ","Usl","Units","Bin_s_num","Bin_s_name","Bin_h_num","Bin_h_name","Bin_type","Bin_reprobe","Bin_overon","Test_remarks"
"Test mode","","","TEMP_25_DEG","TEMP_25_DEG","TEMP_25_DEG","TEMP_25_DEG","TEMP_25_DEG","","","","","","","",""
PinOpensTest_st,I_B_OPEN_PINS,25,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_altcoreclkn,26,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_altcoreclkp,27,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_bootcomplete,28,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_coreclksel0,29,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_coreclksel1,30,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_coresel0,31,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_coresel1,32,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_coresel2,33,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_0_refclkn,34,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_0_refclkp,35,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_0_test,36,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_1_refclkn,37,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_1_refclkp,38,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_1_test,39,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_2_test,40,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_csisc2_3_test,41,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3aclkn,42,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3aclkoutn0,43,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3aclkoutn1,44,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3aclkoutp0,45,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3aclkoutp1,46,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3aclkp,47,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3adto0,48,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_ddr3adto1,49,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_dfesysrefn,50,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_dfesysrefp,51,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu00,52,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu01,53,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu02,54,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu03,55,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu04,56,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu05,57,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu06,58,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu07,59,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu08,60,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu09,61,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu10,62,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu11,63,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu12,64,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu13,65,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu14,66,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
PinOpensTest_st,I_B_OPEN_PINS_emu15,67,-1.85,GE,LE,-0.3,V,4,F_OS_OPEN,7,F_OS_OPEN,bad,,,
